0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233
0.0,0.0,0.0,0.0,0.0,1.1823,1.5664192,0.5460511,0.0,0.0,0.0,0.0,0.0,1.6333288,0.0,1.5315667,0.8184861,0.36343458,0.7046315,0.0,1.5610707,0.99332714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523767,0.0,0.0,1.3946173,0.0,0.0,0.0,0.0,0.0,0.0,0.49520847,0.0,0.0,0.0,0.0,0.0,0.9867218,0.0,0.0,0.0,1.3436168,0.0,0.0,0.0,0.78533274,1.529003,0.0,0.0,0.0,1.4565048,0.08477572,0.0,0.0,0.6080658,0.0,1.3258468,0.8767093,0.0,1.0992559,0.0,1.0800002,0.0,0.0,0.07226144,0.0,0.0,1.0466877,0.0,1.4023631,0.0,0.051592477,1.0331364,0.0,0.0,0.8422692,0.0,0.0,0.0,0.016383415,0.0,0.25547567,0.0,0.0,0.0,1.4709213,0.0,0.0,0.0,0.0,0.65624064,0.4541461,0.0,0.92735523,0.0,1.287737,0.0,0.0,0.0,0.0,0.0,0.13900153,1.2723804,0.0,1.0525022,0.74180084,0.0,0.0,1.6576878,0.0,0.0,0.0,0.81261015,0.0,0.0,0.0,0.0,0.0,1.1648502,0.025480073,0.80360097,1.2995707,0.0,1.3119028,0.0,1.1031963,0.87485087,1.0544704,0.0,1.143214,0.0,0.0,0.0,0.0,0.82770526,0.5884768,0.0,0.0,1.051247,1.163818,0.7293116,1.2772841,0.0,0.865022,0.0,0.0,0.0,0.0,0.9174298,0.0,1.1796789,1.1846251,0.048853382,0.0,0.2797283,0.0,0.0,0.34808183,0.0,1.0323967,0.0,0.0,0.0,0.8565008,0.0,0.30768993,0.75325155,0.8808128,0.0,0.0,0.87114185,0.9818337,0.0,0.0,0.0,0.74215364,0.06359668,0.0,1.1407118,1.1665828,0.0,1.5595553,0.0,0.42083794,0.8878723,0.0,1.1328689,1.0312761,0.0,0.0,1.5910032,0.0,1.6357671,0.0,0.0,0.0,0.7209669,0.0,1.0282443,1.4686333,0.0,0.0,0.0,0.840433,0.0,1.2163237,0.0,1.1327913,0.0,0.0,0.8787683,0.49948084,1.177357,0.0,0.0,0.0,0.0,0.0,0.23288444,3.3091607,1.979117,3.2094178,0.9996556,0.0003444543
0.0,0.0,0.0,0.0,0.0,1.2218927,1.5746504,0.54829276,0.0,0.0,0.0,0.0,0.0,1.626836,0.0,1.5650399,0.8209666,0.34764457,0.70918036,0.0,1.5676222,1.0163496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051147457,0.0,0.0,1.4061127,0.0,0.0,0.0,0.0,0.0,0.0,0.49450633,0.0,0.0,0.0,0.0,0.0,0.9995751,0.0,0.0,0.0,1.333737,0.0,0.0,0.0,0.8028456,1.5540682,0.0,0.0,0.0,1.4730408,0.080860786,0.0,0.0,0.61332595,0.0,1.3257482,0.89283204,0.0,1.117594,0.0,1.0904156,0.0,0.0,0.056532357,0.0,0.0,1.0544233,0.0,1.4216849,0.0,0.046652764,1.0403775,0.0,0.0,0.8475947,0.0,0.0,0.0,0.020208968,0.0,0.26271638,0.0,0.0,0.0,1.4891268,0.0,0.0,0.0,0.0,0.6515385,0.46574315,0.0,0.950002,0.0,1.3163912,0.0,0.0,0.0,0.0,0.0,0.13798979,1.3148165,0.0,1.0761076,0.75229067,0.0,0.0,1.6715055,0.0,0.0,0.0,0.8391067,0.0,0.0,0.0,0.0,0.0,1.177313,0.025242813,0.8164956,1.3091934,0.0,1.3277885,0.0,1.116947,0.8826408,1.0713333,0.0,1.1565115,0.0,0.0,0.0,0.0,0.8401356,0.5940898,0.0,0.0,1.0654423,1.178341,0.7405824,1.2945888,0.0,0.8794315,0.0,0.0,0.0,0.0,0.9303852,0.0,1.197942,1.2036347,0.04696975,0.0,0.28578696,0.0,0.0,0.35068062,0.0,1.0499811,0.0,0.0,0.0,0.8674611,0.0,0.31330535,0.75726634,0.89475006,0.0,0.0,0.8798656,0.9991623,0.0,0.0,0.0,0.74749666,0.06188696,0.0,1.1540419,1.1770974,0.0,1.5823649,0.0,0.4293074,0.90110874,0.0,1.1459652,1.0442574,0.0,0.0,1.6074953,0.0,1.6531808,0.0,0.0,0.0,0.732442,0.0,1.0365648,1.4884716,0.0,0.0,0.0,0.8494292,0.0,1.2321756,0.0,1.1421211,0.0,0.0,0.8916522,0.5085525,1.1945516,0.0,0.0,0.0,0.0,0.0,0.23363173,3.3540134,1.9977863,3.2354033,0.9996834,0.00031665515
0.0,2.0689425,0.0,1.0355867,0.0,0.0,0.0,4.503585,0.0,0.16567704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24623248,0.0,0.0,0.0,0.0,0.0,0.0,3.1000464,0.0,0.0,2.615372,0.0,0.0,0.88085294,0.0,0.67063916,0.0,0.0,1.4038614,1.0594794,1.165017,0.0,6.039707,4.1450734,3.093152,0.0,0.0,0.0,0.0,0.0,0.0,3.6170738,0.0,0.0,0.0,3.0351744,6.0950427,7.895491,0.0,0.0,2.4227443,0.0,0.7785532,0.0,0.0,0.0,0.5787024,0.0,0.0,0.0,0.0,6.6319323,0.0,0.0,0.0,2.0481496,0.8699157,0.0,0.4941795,3.8159344,0.0,0.0,0.0,0.0,0.0,0.0,6.950326,0.518753,0.0,0.0,0.0,0.0,0.0,3.6575406,1.1926447,1.4670504,0.6521384,0.2510997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39972195,0.0,5.139047,0.0,4.4975085,0.0,1.2092929,0.0,0.0,2.6818025,0.0,0.0,0.0,3.8236666,0.0,8.633837,0.22012804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30010098,0.09159783,0.23446852,0.41584975,0.17183882,0.34136263,0.0832271,0.6914824,0.08114022,0.017429741,0.23327011,0.0,0.0,0.48770654,0.0,0.3577294,9.11355e-05,0.0,0.0,0.0,0.0,0.54959494,0.48733762,0.15252882,0.4882585,1.2281672,0.4214368,0.031268634,0.4699928,0.09593544,0.0,0.0,0.0,0.0,0.0,0.24061614,0.07223573,0.27736595,0.0,0.0,0.19676463,0.16529433,0.0,0.64017475,0.0,0.0,0.0,0.41348937,0.12254256,0.0,0.0,0.0,0.58687204,0.17990103,0.0,0.2241599,0.664286,0.109461784,0.0,0.0,0.0,0.32737035,0.1000552,0.0,0.37677184,0.0,0.0,0.09661047,0.4093505,0.0,0.4828125,0.0,0.2517278,0.2879765,0.4008462,0.0,0.040483113,0.029992837,0.0,0.22922228,0.16615692,0.15462862,0.09619601,0.21819688,0.0,0.06848065,0.0,0.25715566,0.070477866,0.07354891,0.18745916,0.0,0.41842225,0.73448735,0.41287878,2.0714884,0.7180399,0.0,0.0,0.0,0.0,0.0453871,0.95461285
0.0,0.0,0.0,0.0,0.0,1.7611549,1.683299,0.6287251,0.0,0.0,0.0,0.0,0.0,1.2925731,0.0,1.3697422,0.0,0.0,0.36601296,0.9513468,0.509933,0.6885006,0.0,0.0,0.0,0.29309848,0.40983862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3959332,0.0,0.0,0.0,0.36494073,0.0,0.0,0.9598344,0.0,0.0,0.0,0.0,0.8124528,0.0,0.0,0.0,0.0,1.6143626,0.0,0.0,0.0,0.1899228,1.1214936,0.0,0.0,0.006775188,0.78424966,0.0,1.2703774,0.7694539,0.7546416,0.0,1.297667,0.5011718,0.0,1.8432132,0.0,0.999437,0.35100207,0.0,0.0,0.0,0.0,0.88201636,0.0,0.83957916,0.05562368,0.0,1.0921047,0.0,0.0,0.63780886,0.0,0.0,0.0,0.0,0.0,0.71573526,0.0,0.0,0.0,0.3819979,0.0,0.0,0.0,0.0,0.38502714,0.0,0.0,0.7419924,0.5678917,1.5919647,0.0,0.0,0.0,0.4338216,0.0,0.0,1.5971714,0.0,0.6558115,0.0,0.6126936,0.0,1.0052009,0.0,0.6283209,0.0,0.0,0.0,0.956271,0.0,0.0,0.0,0.2867179,0.24979484,0.8366497,1.2128106,0.0,0.66917735,0.0,0.8734127,0.91769946,0.5413006,0.0,1.0698695,0.0,0.0,0.0,0.0,0.7796305,0.5674188,0.0,0.0,0.90256405,1.1307049,0.54411864,1.3595911,0.0,0.51866794,0.0,0.0,0.0,0.0,0.46793047,0.0,1.1222773,0.97301745,0.0,0.0,0.0,0.0,0.0,0.74437714,0.0,0.84130526,0.0,0.0,0.0,0.74707437,0.0,0.0,0.5331306,0.59807503,0.0,0.0,0.3103345,1.0685424,0.0,0.029683651,0.0,0.6587586,0.24567717,0.0,0.8201851,0.90319675,0.0,1.121554,0.0,0.2622531,0.5676315,0.0,1.1750239,0.8782433,0.0,0.0,1.0053633,0.0,1.2696793,0.0,0.0,0.0,0.5167978,0.0,1.1589916,1.1297421,0.0,0.0,0.0,0.76330286,0.0,1.0869997,0.0,0.99769306,0.0,0.0,0.7412515,0.29018292,0.98593104,0.0,0.0,0.0,0.0,0.0,0.28316966,2.7008092,1.6664498,2.9098697,0.99895823,0.0010417908
0.0,0.0,0.0,0.0,0.0,1.7751337,1.7166129,0.6813024,0.0,0.0,0.0,0.0,0.0,1.1735053,0.0,1.3085265,0.0,0.0,0.38765484,0.91318995,0.44309878,0.6173909,0.0,0.0,0.0,0.27419543,0.44885963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3508623,0.0,0.0,0.0,0.40363488,0.0,0.0,1.005557,0.0,0.0,0.0,0.0,0.8369857,0.0,0.0,0.0,0.0,1.5930895,0.0,0.0,0.0,0.18422766,1.0687935,0.0,0.0,0.0,0.7692764,0.0,1.2975812,0.82260925,0.782343,0.0,1.2622659,0.36024806,0.0,1.8689566,0.0,0.99016845,0.41777077,0.0,0.0,0.0,0.0,0.86344355,0.0,0.82161456,0.1650221,0.0,1.0473826,0.0,0.0,0.6288641,0.0,0.0,0.0,0.0,0.0,0.7273788,0.0,0.0,0.0,0.38194916,0.0,0.0,0.0,0.0,0.3971958,0.0,0.0,0.65656185,0.532453,1.582364,0.0,0.0,0.0,0.47553706,0.0,0.0,1.6279304,0.0,0.61166245,0.0,0.62528735,0.0,0.9339596,0.0,0.6380532,0.0,0.0,0.0,0.96482146,0.0,0.0,0.0,0.24986456,0.2513741,0.8513595,1.1964273,0.0,0.61164004,0.0,0.85606956,0.8968178,0.51962054,0.0,1.0331898,0.0,0.0,0.0,0.0,0.7555079,0.57264334,0.0,0.0,0.8813135,1.1136309,0.5452853,1.3329837,0.0,0.47447902,0.0,0.0,0.0,0.0,0.4435884,0.0,1.0803106,0.94011486,0.0,0.0,0.0,0.0,0.0,0.73699796,0.0,0.8050769,0.0,0.0,0.0,0.7323628,0.0,0.0,0.5236695,0.58779067,0.0,0.0,0.28755134,1.0612574,0.0,0.033933707,0.0,0.64220226,0.24048018,0.0,0.8094809,0.901497,0.0,1.0973085,0.0,0.2499594,0.549606,0.0,1.150352,0.85991246,0.0,0.0,0.97785825,0.0,1.2380309,0.0,0.0,0.0,0.49996072,0.0,1.1362098,1.106701,0.0,0.0,0.0,0.7533576,0.0,1.0530251,0.0,0.9655319,0.0,0.0,0.7210411,0.27437377,0.96033865,0.0,0.0,0.0,0.0,0.0,0.2829769,2.6222227,1.6325682,2.8482685,0.9987702,0.0012298264
0.0,0.0,0.0,0.0,0.0,1.9009409,2.1191323,0.96688247,0.0,0.0,0.0,0.0,0.0,1.4819556,0.0,1.3859733,0.0,0.0,0.4291106,0.97441226,0.12220572,0.8178407,0.0,0.0,0.0,0.10619621,0.38767964,0.0,0.0,0.0,0.0,0.0,0.005627376,0.0,1.7351396,0.0,0.0,0.0,0.5231294,0.0,0.0,0.9320342,0.0,0.0,0.0,0.0,0.95149827,0.0,0.29672807,0.0,0.0,1.6819113,0.0,0.0,0.0,0.6884828,0.74492013,0.0,0.07440518,0.15949598,0.8336037,0.0,1.4368944,1.203878,0.8981662,0.0,1.5305712,0.18483984,0.13071483,1.9410326,0.0,1.0550472,0.3452985,0.0,0.0,0.0,0.0,0.7374536,0.0,0.9178569,0.0,0.0,1.0170435,0.0,0.0045313053,0.33338818,0.0,0.0,0.0,0.0,0.0,0.6607217,0.0,0.0,0.0,0.2343734,0.0,0.0,0.0,0.0,0.30700135,0.0,0.0,0.67473847,0.6440672,1.7609591,0.0,0.17492503,0.0,0.60928446,0.0,0.0,1.6290157,0.0,0.63318646,0.0,0.47571284,0.0,1.315683,0.0,0.8008305,0.0,0.0,0.0,1.0392237,0.0,0.0,0.0,0.21513303,0.24765179,0.86069864,1.4554257,0.0,0.7400154,0.0,0.9368637,1.0507876,0.6663679,0.0,1.1606799,0.0,0.0,0.0,0.0,0.85184634,0.54985386,0.0,0.0,0.96211755,1.1740906,0.59690833,1.3541803,0.0,0.60492265,0.0,0.0,0.0,0.0,0.5208654,0.0,1.2677242,1.0402539,0.0,0.0,0.0,0.0,0.0,0.8993241,0.0,0.93049765,0.0,0.0,0.0,0.7618245,0.0,0.0,0.5792484,0.6979158,0.0,0.0,0.29570743,1.1687747,0.0,0.05500981,0.0,0.7233877,0.2681457,0.0,0.96416116,1.0011493,0.0,1.2249844,0.0,0.28648525,0.66023844,0.0,1.3013403,0.9922115,0.0,0.0,1.0491947,0.0,1.4330081,0.0,0.0,0.0,0.6160964,0.0,1.3089093,1.2772833,0.0,0.0,0.0,0.82771987,0.0,1.1874976,0.0,1.0581228,0.0,0.0,0.8298825,0.31890675,1.0666715,0.0,0.0,0.0,0.0,0.0,0.29938734,3.0812135,1.8327067,3.1100812,0.999481,0.00051897974
0.41691098,0.41336036,0.0,0.0,0.0,0.0,1.6703051,0.28652748,0.0,0.0,0.0,0.0,0.0,1.1574496,0.0,0.20458388,0.0,0.0,0.0,0.23997521,0.0,0.0,0.0,0.0,0.30614626,1.7234577,0.4567722,0.0,0.76640236,0.0,0.0,0.0,0.5309969,0.0,1.2739813,0.0,0.0,0.0,0.8621798,0.0,0.0,0.9164705,0.0,0.0,0.0,0.0,1.0815021,0.0,0.0,0.0,0.0,1.3657438,0.0,0.24138933,0.0,0.0,0.0,0.0,0.0,1.7863063,1.157124,0.0,1.6555966,0.25903082,1.7076014,0.0,1.3905752,0.0,0.0,0.93078953,0.0,0.88474995,0.0,0.0,0.0,0.0,0.98486906,0.7187391,0.0,0.0,0.0,0.0,1.3895298,0.0,0.697193,0.22942545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84285164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7406352,1.2726986,0.0,0.0,0.0,2.5844023,0.0,0.0,0.32485926,0.0,0.0,0.0,0.0,0.0,1.2976149,0.392926,0.92216265,0.0,0.0,0.0,2.1971774,0.0,0.0,0.0,0.0,0.31810233,0.6286919,1.97384,0.0,0.5708897,0.0,0.62679625,0.811867,0.0,0.0,0.95999515,0.0,0.0,0.01882207,0.0,0.7978374,0.47823855,0.0,0.0,0.7269883,0.7650808,0.014809828,1.0097882,0.0,0.7771511,0.0,0.0,0.0,0.0,0.19130565,0.0,0.25285295,0.35359746,0.0,0.0,0.3613732,0.0,0.0,0.53801155,0.0,0.47191483,0.0,0.0,0.0,0.62932116,0.0,0.0,0.43732822,0.06869416,0.0,0.0,0.0,0.47787967,0.0,0.0,0.0,0.60612255,0.62404084,0.0,0.7943563,0.6935107,0.0,0.020159498,0.0,0.21243948,0.123277,0.0,0.7671035,0.68787104,0.0,0.0,0.72851926,0.0,1.0972596,0.0,0.0,0.0,0.0,0.0,1.4073558,0.79812175,0.0,0.0,0.0,0.7376116,0.0,0.7132285,0.0,1.1596662,0.0,0.0,0.56783754,0.113082185,0.7606362,0.0,0.0,0.0,0.0,0.0,0.31618884,1.7173357,1.2527219,2.9594717,0.99674326,0.0032567529
0.0,0.0,0.0,0.0,0.0,1.5395441,1.6052483,0.48872572,0.0,0.0,0.0,0.0,0.0,1.1681732,0.0,1.1492215,0.0,0.0,0.29805616,0.91100496,0.26929,0.58017284,0.0,0.0,0.0,0.2966915,0.46634966,0.0,0.0,0.0,0.0,0.0,0.0039898725,0.0,1.1878406,0.0,0.0,0.0,0.25150585,0.0,0.0,0.8799418,0.0,0.0,0.0,0.0,0.69447476,0.0,0.0,0.0,0.0,1.4002277,0.0,0.0,0.0,0.2286159,0.90788287,0.0,0.0,0.0,0.7023251,0.0,1.2229629,0.68223447,0.70442146,0.0,1.090375,0.43009347,0.0,1.6849145,0.0,0.76424766,0.34449694,0.0,0.0,0.0,0.0,0.8177461,0.0,0.6692588,0.058139525,0.0,0.9894284,0.0,0.0,0.6353908,0.0,0.0,0.0,0.0,0.0,0.72924775,0.0,0.0,0.0,0.3660612,0.0,0.0,0.0,0.0,0.29605326,0.0,0.0,0.62744427,0.48378178,1.4067347,0.0,0.0,0.0,0.43142417,0.0,0.0,1.4677854,0.0,0.59550524,0.0,0.58490163,0.0,0.84766716,0.0,0.6213851,0.0,0.0,0.0,0.9565902,0.0,0.0,0.0,0.2053602,0.24188411,0.763301,1.070021,0.0,0.5591861,0.0,0.75273234,0.8316237,0.39485657,0.0,0.9210426,0.0,0.0,0.0,0.0,0.654557,0.5016773,0.0,0.0,0.7896476,0.9676874,0.4670169,1.1713705,0.0,0.39093724,0.0,0.0,0.0,0.0,0.3674685,0.0,0.9932544,0.82819694,0.0,0.0,0.0,0.0,0.0,0.6948107,0.0,0.7294403,0.0,0.0,0.0,0.62655145,0.0,0.0,0.43441397,0.51060283,0.0,0.0,0.27426785,0.9286207,0.0,0.021543581,0.0,0.6209912,0.19859336,0.0,0.7018903,0.8196799,0.0,0.92835796,0.0,0.18784153,0.4680745,0.0,1.0634568,0.76907974,0.0,0.0,0.8401262,0.0,1.1228822,0.0,0.0,0.0,0.43269303,0.0,1.0360844,0.9419942,0.0,0.0,0.0,0.6666234,0.0,0.94226617,0.0,0.89275026,0.0,0.0,0.6195389,0.21635155,0.8242675,0.0,0.0,0.0,0.0,0.0,0.26533145,2.292794,1.4976377,2.6303298,0.9976483,0.0023517478
0.0,0.0,0.0,0.0,0.0,1.5181116,1.6610523,0.5251077,0.0,0.0,0.0,0.0,0.0,1.0562334,0.0,1.12089,0.0,0.0,0.3149031,0.8936475,0.2835294,0.6017599,0.0,0.0,0.0,0.25403395,0.4838707,0.0,0.0,0.0,0.0,0.0,0.02819508,0.0,1.2045021,0.0,0.0,0.0,0.27141365,0.0,0.0,0.922275,0.0,0.0,0.0,0.0,0.69578075,0.0,0.0,0.0,0.0,1.4363316,0.0,0.0,0.0,0.23063439,0.91531545,0.0,0.0,0.0,0.7546464,0.0,1.2155699,0.77314496,0.71764773,0.0,1.13149,0.33143598,0.0,1.7461565,0.0,0.8179299,0.40379587,0.0,0.0,0.0,0.0,0.81280726,0.0,0.7050521,0.18475299,0.0,0.9653677,0.0,0.0,0.6346895,0.0,0.0,0.0,0.0,0.0,0.7241844,0.0,0.0,0.0,0.3750875,0.0,0.0,0.0,0.0,0.33936968,0.0,0.0,0.58552915,0.46035668,1.4545969,0.0,0.0,0.0,0.38082963,0.0,0.0,1.4512596,0.0,0.5754254,0.0,0.5812563,0.0,0.81488883,0.0,0.6019514,0.0,0.0,0.0,0.9615909,0.0,0.0,0.0,0.1941257,0.24634494,0.78014916,1.0942725,0.0,0.53351825,0.0,0.7603069,0.8240852,0.40499017,0.0,0.9193874,0.0,0.0,0.0,0.0,0.6551341,0.5120227,0.0,0.0,0.79195017,0.97330236,0.48207498,1.165256,0.0,0.38321924,0.0,0.0,0.0,0.0,0.3694449,0.0,0.9821152,0.8285548,0.0,0.0,0.0,0.0,0.0,0.6864104,0.0,0.7331107,0.0,0.0,0.0,0.6283758,0.0,0.0,0.44839495,0.52314013,0.0,0.0,0.26773837,0.9511802,0.0,0.019832775,0.0,0.615535,0.1952891,0.0,0.71947086,0.85622275,0.0,0.9560988,0.0,0.1893459,0.47294068,0.0,1.0663002,0.7763814,0.0,0.0,0.8491502,0.0,1.1267103,0.0,0.0,0.0,0.43776798,0.0,1.0372722,0.9562515,0.0,0.0,0.0,0.6741914,0.0,0.93903524,0.0,0.8846611,0.0,0.0,0.6256111,0.21642298,0.83424747,0.0,0.0,0.0,0.0,0.0,0.26727507,2.309365,1.5046725,2.6277552,0.9976895,0.0023105554
0.0,1.9919037,0.0,0.42175904,0.0,0.0,0.0,4.733592,0.0,2.4231791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7210405,0.0,0.0,1.1273638,0.0,0.0,0.6957905,0.0,0.6871601,0.0,0.0,1.4905021,1.7013873,3.6828678,0.3359361,3.654564,3.2901235,2.6664956,0.0,0.0,0.0,0.0,0.0,0.0,3.8368006,0.0,0.0,0.0,1.6153636,5.52481,7.5011306,0.0,0.0,2.381492,0.0,1.2777511,0.0,0.0,0.0,1.5961611,0.0,0.0,0.0,0.0,6.5423145,0.0,0.0,0.0,1.1488588,0.0,0.0,0.5013356,3.3051121,0.0,0.0,0.0,0.0,0.9475664,0.0,6.565475,0.0,0.0,0.0,0.0,0.0,0.0,4.185849,1.5869787,1.608245,1.1377805,0.0,0.0,0.0,0.15773271,0.0,0.0,0.0,0.0,0.23362936,0.0,1.0506337,0.0,0.0,0.0,0.08689919,4.2818017,0.0,3.9416516,0.0,1.4862505,0.0,0.0,2.646047,0.0,0.0,0.0,2.1082516,0.0,9.193118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41906124,0.20951766,0.06707852,0.57447904,0.21716419,0.07591577,0.17377147,0.40887606,0.3336009,0.0,0.0,0.0,0.0,0.4848668,0.0,0.11826548,0.2750568,0.0,0.0,0.0,0.029834345,0.6407272,0.24861649,0.0332527,0.5510549,1.2444111,0.4152038,0.0,0.71190083,0.0,0.0,0.0,0.0,0.0,0.0,0.25094643,0.091980144,0.43489572,0.0,0.0,0.14732856,0.4817708,0.0531376,0.67291236,0.0,0.0,0.0,0.53852594,0.29612526,0.0,0.0,0.0,0.62907255,0.0,0.0,0.03205985,0.55353904,0.21068093,0.0,0.0,0.0,0.3762527,0.054187544,0.0,0.29087394,0.0,0.0,0.14680652,0.45707458,0.0,0.49606958,0.08610148,0.2209412,0.31684622,0.4788464,0.0,0.033044156,0.0,0.0,0.32807243,0.06078526,0.06708354,0.13513654,0.09554568,0.0,0.16236871,0.0,0.16286126,0.0,0.07652314,0.12090506,0.0,0.40319565,0.6996325,0.40188205,1.9778957,0.58712417,0.0,0.0,0.0,0.0,0.05333342,0.9466666
0.0,0.0,0.0,0.0,0.0,1.7601006,1.725721,0.6775835,0.0,0.0,0.0,0.0,0.0,1.178277,0.0,1.3238274,0.0,0.0,0.38947612,0.91627353,0.47072366,0.6518727,0.0,0.0,0.0,0.26753384,0.4438933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3728952,0.0,0.0,0.0,0.39578244,0.0,0.0,1.003463,0.0,0.0,0.0,0.0,0.82600206,0.0,0.0,0.0,0.0,1.6078367,0.0,0.0,0.0,0.18663454,1.0855165,0.0,0.0,0.0,0.7965021,0.0,1.2808385,0.832456,0.7783329,0.0,1.2900915,0.37530512,0.0,1.8823338,0.0,1.0063317,0.4179685,0.0,0.0,0.0,0.0,0.868355,0.0,0.8433124,0.17312847,0.0,1.0538288,0.0,0.0,0.6318582,0.0,0.0,0.0,0.0,0.0,0.7276849,0.0,0.0,0.0,0.384607,0.0,0.0,0.0,0.0,0.4103692,0.0,0.0,0.67675,0.5312302,1.6059734,0.0,0.0,0.0,0.44053125,0.0,0.0,1.6100206,0.0,0.6296303,0.0,0.62046885,0.0,0.9479432,0.0,0.6296661,0.0,0.0,0.0,0.9616301,0.0,0.0,0.0,0.26027572,0.2505443,0.85081506,1.21138,0.0,0.6232575,0.0,0.865967,0.902272,0.53094935,0.0,1.0456828,0.0,0.0,0.0,0.0,0.7637659,0.57372594,0.0,0.0,0.8904627,1.1217718,0.55090845,1.3385372,0.0,0.4861717,0.0,0.0,0.0,0.0,0.45368612,0.0,1.0912664,0.9522109,0.0,0.0,0.0,0.0,0.0,0.7365706,0.0,0.82003695,0.0,0.0,0.0,0.73816144,0.0,0.0,0.5323034,0.59648496,0.0,0.0,0.29523715,1.071047,0.0,0.031580195,0.0,0.6465197,0.23933096,0.0,0.82051754,0.91668975,0.0,1.1177827,0.0,0.25459164,0.55867094,0.0,1.1605431,0.8697478,0.0,0.0,0.99176186,0.0,1.2525468,0.0,0.0,0.0,0.5089499,0.0,1.1439991,1.1199579,0.0,0.0,0.0,0.7595456,0.0,1.0636225,0.0,0.97387725,0.0,0.0,0.73039424,0.28011814,0.972068,0.0,0.0,0.0,0.0,0.0,0.28351256,2.657878,1.6481652,2.8692274,0.9988506,0.0011494281
0.0,0.0,0.0,0.0,0.0,1.6908567,1.7158201,0.5915689,0.0,0.0,0.0,0.0,0.0,1.2281195,0.0,1.1987057,0.0,0.0,0.31118807,0.90868825,0.30855286,0.5311469,0.0,0.0,0.0,0.22112042,0.4686305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4128586,0.0,0.0,0.0,0.34323218,0.0,0.0,0.93747026,0.0,0.0,0.0,0.0,0.8158272,0.0,0.0,0.0,0.0,1.5402929,0.0,0.0,0.0,0.26069137,0.95779747,0.0,0.0,0.0,0.753443,0.0,1.2715356,0.8472365,0.8363007,0.0,1.2626979,0.3573218,0.0,1.7687573,0.0,0.89615726,0.34236398,0.0,0.0,0.0,0.0,0.8345508,0.0,0.7726938,0.15626356,0.0,1.0782878,0.0,0.0,0.5750477,0.0,0.0,0.0,0.0,0.0,0.6999541,0.0,0.0,0.0,0.27397907,0.0,0.0,0.0,0.0,0.34067604,0.0,0.0,0.67550176,0.503409,1.5236981,0.0,0.0,0.0,0.5034653,0.0,0.0,1.5576845,0.0,0.47518516,0.0,0.58336645,0.0,0.9424121,0.0,0.68022555,0.0,0.0,0.0,0.99028325,0.0,0.0,0.0,0.22076567,0.24188039,0.8276877,1.1779159,0.0,0.59936,0.0,0.8104631,0.90609336,0.47667566,0.0,0.9939808,0.0,0.0,0.0,0.0,0.7280359,0.53410584,0.0,0.0,0.83335274,1.0609776,0.5015297,1.2796295,0.0,0.468665,0.0,0.0,0.0,0.0,0.4177433,0.0,1.0676416,0.907846,0.0,0.0,0.0,0.0,0.0,0.76631236,0.0,0.76300615,0.0,0.0,0.0,0.6973583,0.0,0.0,0.49630553,0.55564797,0.0,0.0,0.2778036,1.0181708,0.0,0.0023182197,0.0,0.6520017,0.24301574,0.0,0.7864587,0.89627564,0.0,1.0091125,0.0,0.22674473,0.5268118,0.0,1.1370435,0.8373247,0.0,0.0,0.91928476,0.0,1.2247701,0.0,0.0,0.0,0.48320895,0.0,1.1402442,1.0717623,0.0,0.0,0.0,0.72718054,0.0,1.0216137,0.0,0.9479945,0.0,0.0,0.68857706,0.2509139,0.90482646,0.0,0.0,0.0,0.0,0.0,0.2805666,2.5481508,1.606539,2.8019729,0.99858534,0.0014146463
