LID,target
3.2340441246402536,0
12.964255014728275,0
1.870882531389632,0
8.943213123347258,1
4.562357574835262,0
4.545861669883324,0
5.827248877623424,0
4.844366778829998,0
8.700425321954917,0
1.3458662555240584,0
1.170059546155486,0
1.362450411310353,0
2.180594119186908,0
1.4773364698163416,0
1.455988612623204,0
1.8040887428163237,0
5.485718091001636,0
4.958126527100724,0
1.565726399006777,0
2.2739399089012013,0
1.310731999512681,0
1.3326392115958001,0
1.4761522615176401,0
1.1976960422384204,0
2.2016577370786563,0
1.9151696768453197,0
2.5355186887234744,0
4.545898967900438,0
4.260436647325407,0
4.5736452058269395,0
2.017833494139829,0
6.299739323681302,0
3.396548693791048,0
2.9780571944424965,0
7.625514498454975,0
10.751172628144811,0
4.951322023937625,0
4.408442606222563,0
1.265054394797403,0
1.4537867408377048,0
6.604088800023571,0
4.613449136261857,0
8.222518061114322,0
1.1927314770780002,0
1.2473953729957261,0
3.9627750937647837,0
0.5886616977030564,0
1.7446220304987452,0
0.6051030148319041,0
2.0582147376776923,0
16.12764485371036,0
9.644615450946851,0
2.290103621406212,0
2.3310074840649113,0
3.757188933093534,0
4.140950785254711,0
5.663760344950728,0
3.803678116079446,0
3.1760301650763245,0
3.5068397361490202,0
2.3035161540112616,0
7.155598135485878,0
2.724483586032686,1
2.117034666163854,0
14.852799576835165,0
3.324667862363244,0
2.2734407957150187,0
1.8941426813649027,0
2.838824835921414,0
2.5755626732021013,0
2.416553341519656,0
5.036913669313802,0
2.6420109533859373,0
2.5293903177423247,0
4.098425092674869,0
7.530034358731954,0
8.405541630306297,0
4.351181836579507,0
2.521243022553266,0
15.314694770468135,0
4.330752774140575,0
2.3880641562489537,1
8.304342757504882,0
2.2436753415958957,0
5.024045234055388,1
3.519866295537132,0
1.8882304331093156,0
1.880146686459503,0
11.92038218018182,0
3.978294670094276,0
2.875783159738354,0
1.4608579244575748,0
1.3872822198966375,0
1.3137440810479382,0
2.3684508385553573,1
2.455658892436711,1
2.1839681165339093,1
2.079027457914636,0
3.9044689337829905,0
9.560575027893952,0
3.1074190176923544,0
4.870190870203925,1
15.097373886018365,0
1.302313245883076,0
2.339333653190262,0
4.587885811275662,1
1.5761706154898123,0
3.739855400084251,0
17.431819525196435,1
5.380244083701789,0
7.782829643642431,0
3.963611431101006,0
2.383919558077176,0
1.4182825067877014,0
1.8516103806372677,1
3.943693411115678,0
3.166501113202199,0
4.625127869640161,1
4.349437482808707,0
4.598378189921298,0
3.62156661873815,1
1.4523910414848118,0
10.368630665881176,0
4.6998704747150235,0
2.5634650967315844,0
2.8352505459042527,0
2.2269752411974157,0
1.9699972325250128,1
37.928257164629215,0
4.261461751877933,1
3.797611158076445,0
3.0816199839976517,0
1.8555046482281745,0
5.457773590892103,0
5.738621408642272,0
1.5993914793620871,1
4.322855985298202,0
2.5436785410904674,1
3.9424951032778486,0
7.1937822863261065,0
2.8462630330480643,0
2.1886064223815938,0
1.5856211805987754,0
2.3164210113423045,1
2.934962747874223,0
9.411121861605993,0
2.1517625077373097,0
1.9227402202435886,1
4.205438070179821,0
2.3112052770603038,0
2.188714762703124,0
1.7708663153777353,0
2.994589783882531,0
3.7618102894865406,1
2.2554967158533636,0
1.564827316064021,0
1.4979793178968241,1
3.874670366437775,0
3.645845447430431,1
2.4827100138708875,0
3.849713478144399,0
8.60153851886809,0
42.56759114970198,0
4.9095856841603895,0
3.544447833104758,0
1.9810104495708705,0
8.430476933973749,0
1.978927136962182,0
4.411748957970039,0
1.9661988921003517,0
4.447774293443737,0
8.835885594041448,0
2.2448872358592675,0
9.32040201508786,0
8.603827148893824,0
6.1795070393661575,0
6.624340510262957,0
1.1708515292666548,0
3.5744680168388885,0
2.8852743075796594,0
7.520467317717436,0
8.963303205455812,0
2.6605648488749143,0
1.670743156049732,0
1.4522905397164845,0
2.468379911834619,0
6.561803017286018,0
7.118055157413638,0
1.2218585348906026,0
2.2834527200287447,0
1.6988882023851093,0
0.8510071880712586,0
1.906405458172538,0
3.5437764238508223,0
3.5127720649859646,0
8.519962222490769,0
7.030220681496242,0
2.9457270679016827,0
5.353678011803887,0
0.5141775246285369,0
1.8343939412450285,0
0.5728603321050662,0
3.869729014001823,0
3.1655222548639,0
2.647937319566528,0
1.548025224011576,0
2.7461885929353835,0
2.1087576930847614,0
2.1274595568837995,0
1.4811726546539612,0
1.2975381729237565,0
5.1293933513216246,0
3.3082280604867145,0
3.4509391962885942,0
2.4212961010955647,0
1.4549968578250072,0
5.499024512862938,0
2.119063766026039,0
18.304406407862732,0
2.4736027380018877,0
1.6405764574928066,0
2.254010197966176,0
3.8148075200136344,0
1.5875910696593083,0
1.201517329685917,0
3.2886918453195233,0
1.1841290594469773,0
1.6262708141993276,0
1.9023949006558134,0
2.0773957948263675,0
2.7039283509101097,0
1.746290431504353,0
7.737627754062032,0
1.606624035145694,0
1.7922507661993954,0
1.4663315579436025,0
3.625189992158086,0
2.351972004534369,0
1.1352412150849909,0
2.408553052196001,0
17.927237209896546,0
1.642908360666262,0
4.95097665448783,0
6.829316732537348,0
2.8778905944057684,0
3.960529352363267,0
14.5015645434931,0
1.8185003326815803,0
10.769111640635073,0
6.617993711941349,0
5.06992332644498,0
21.91602111674391,0
1.734090885036266,0
4.087286874661868,0
2.4127170432634797,0
2.4126821364159157,0
19.887243354193917,0
0.5283182535312053,0
7.7782642427562125,0
0.5611367415301327,0
5.616860498612216,0
4.230579065600588,0
16.814846272231627,0
1.312489891533213,0
7.050747951636519,0
3.3432990670066047,0
6.598381479245568,0
1.446028289818394,0
0.7731501190686537,0
2.9361354810931317,0
3.721373497144455,0
1.6058946487014858,0
2.53960778745353,0
2.4954860019977083,0
10.381083214400995,0
2.360489967652994,0
2.5752591311712387,0
2.579510323140358,0
2.2138773717054128,0
2.076858933409206,0
1.6495344600561503,0
2.0011531979471218,0
1.5131426265671757,0
2.015933645055507,0
1.5876293078230517,0
2.5176443535398545,0
5.5531488730531695,0
1.4046995165475706,0
13.941673062088254,0
6.922421607660077,0
2.2272828244058926,0
1.4275609567738408,0
2.819011836119664,0
1.4846337196564614,0
2.0545663336845372,0
1.224765493574262,0
2.3075018163936853,0
1.2232278819247737,0
2.20898537832018,0
3.8974702674736603,0
3.504362280699548,0
1.3826100713800367,0
1.932349372200417,0
1.6336262751165707,0
2.0003827250616353,0
5.00866939350017,0
2.4887860995943343,0
2.6674547966422466,0
2.8551864496017756,0
3.0089446154475423,0
2.884367578121662,0
4.085560787736244,0
3.614143269549798,0
5.18790452370863,0
9.59130789366355,0
3.12190074745698,0
4.269300319178787,0
20.726729966695736,0
9.024350430869204,0
3.6930830673619877,0
1.400406079165798,0
1.9195319542360076,0
1.5522859340415907,0
1.7011548091876034,0
1.359681993990758,0
50.22749701240636,0
1.3535326469185638,0
1.7413351959580896,0
1.5327606886187297,0
1.7819892483443989,0
3.15782115356011,0
1.7975955285014138,0
2.040114545283257,0
3.9948641234087297,0
2.938620228187515,0
7.950946156188078,0
4.7389634937511165,0
8.237479199319415,0
4.320744553802003,0
12.4788536807742,0
2.186922507398724,0
1.9714162135051185,0
1.7010265417050676,0
1.5904974888246517,0
2.03461315484646,0
1.633525870186339,0
1.6566157355485616,0
7.876725946851076,0
3.919730825054332,0
9.005632989148156,0
7.87283603549476,0
16.315605012907934,0
6.936775172251707,0
2.1672628919146075,0
2.4124790844461748,0
2.747299104723054,0
1.5835872579642218,0
27.655832938664922,0
1.5279421317352309,0
1.5396622428039397,0
1.7889033682297764,0
2.860299186835994,0
2.247202314364784,0
2.4093504128251553,0
2.1997537157145675,0
20.616205123866052,0
2.358834808378317,0
2.4435394279108165,0
2.0010816831414697,0
2.174553370113785,0
2.4419966451548243,0
2.066010231977337,0
1.8167567998666594,0
2.063256925745245,0
5.188939273016902,0
3.8219742376310255,0
3.2357161566324497,0
1.9835799945055446,0
6.612151323509798,0
2.2684095545477385,0
3.413315335238509,0
3.428201178814939,0
4.2047123302239875,0
2.441979837996506,0
1.853569178088082,0
1.6024307025537259,0
1.5565232939513116,0
2.013575856933814,0
1.5579252551106206,0
1.7065735153412116,0
11.982418405599299,0
5.710835859148283,0
2.694671316272609,0
4.585256462473094,0
6.172623847232838,0
2.333537957584969,0
3.7820583421568053,0
2.082834389425325,0
2.753612355637274,0
5.729098128204599,0
2.2503085626127395,0
2.0969442367494326,0
2.1600808119082706,0
1.8059782948140728,0
1.773910040862058,0
1.7191655372888586,0
1.8715703650882234,0
1.7223933768198145,0
1.8711834906768205,0
1.7729590954855678,0
1.670622211683663,0
2.1738600704984976,0
1.4430818300582808,0
1.9569703683850426,0
1.4459514444002382,0
1.969511522601969,0
1.5478777828736072,0
2.181493646923966,0
1.8177139609598911,0
33.43738257675392,0
2.7297171462447323,0
2.4638780844762898,0
1.986450674146986,0
6.005955646471454,0
2.2469450860380844,0
2.185394401731979,0
2.528407570695116,0
1.7837339487318116,0
2.525389991316684,0
2.2861481921273943,0
2.5009354510442994,0
1.8367571472954258,0
2.5073024333989236,0
2.2186560139744222,0
4.911672152759672,0
2.1733373940223806,0
2.2318397659302756,0
2.2723417402386628,0
2.1137423781054214,0
1.9398675321356198,0
1.9314539375071755,0
2.516439331403439,0
1.644304239800985,0
1.8619636491206388,0
15.264021043308102,0
1.8011755516334456,0
2.9443161374023905,0
1.8775622750973873,0
2.9630701059821676,0
2.9428823898002294,0
2.3704523558301474,0
2.036198791394256,0
2.7000550370461474,0
2.71919158866955,0
2.4772664037205745,0
2.1472823216143873,0
10.323777208244287,0
2.966011556339901,0
3.4140267308606624,0
4.0748068038517165,0
3.6241326616273764,0
5.2539218869455135,0
3.4726356461035954,0
3.93641885938615,0
3.2713128803408336,0
9.29942959910678,0
9.273628019438853,0
3.551000437455034,0
3.2963904852530126,0
6.257627046446318,0
20.033407160927084,0
2.7902686311854135,0
2.782660729395728,0
3.2264834143852945,0
1.8524552246846682,0
2.5228633255650434,0
2.128791427242668,0
2.3224062229062303,0
1.7259462542836006,0
1.7495701989123706,0
8.558218090951652,0
1.512324080073675,0
1.3959743785637748,0
1.5780689521634352,0
1.3569374917438553,0
2.0723820948235847,0
1.4987524033239488,0
1.8274885437319446,0
7.112089338000636,0
2.976461301383426,0
1.310897845610498,0
3.6492238812767854,0
5.302332505637903,0
1.1902313378325353,0
1.8150486215682853,0
1.190856435355407,0
1.874555812021608,0
1.3161673307391488,0
1.7199425736322156,0
1.3991268453840304,0
1.71250423862516,0
10.435584314482114,0
1.673146032007529,0
1.7027646558736251,0
2.134119589130831,0
2.6113666766773433,0
2.2252517632574285,0
19.951332508178705,0
3.3086234320713848,0
4.884203293926637,0
3.0191677722595998,0
3.6472510846483273,0
2.830198930038817,0
3.516221541976497,0
2.965146839355822,0
3.1380048308202664,0
2.999667483273212,0
3.322916840048405,0
3.014364281742867,0
3.615335276948093,0
3.8651521794450567,0
3.3719954136109127,0
2.516778858138105,0
3.310527431091257,0
1.6291261736744536,0
2.2724027445351296,0
1.5864089827483188,0
1.7259278878719884,0
1.2718819665112318,0
1.4959875438332233,0
1.1443497732264205,0
1.267991068807478,0
1.2488377128380126,0
1.1346113136237386,0
1.1429506733163395,0
1.0180340157902938,0
1.0300129669814513,0
1.009231872445869,0
1.040017264568916,0
1.143293277180292,0
1.0802404595197022,0
1.1823588108324397,0
1.3166953908652914,0
1.5290831544792474,0
1.5986693127267102,0
1.636519066182065,0
1.8499053126827572,0
2.7283711558878263,0
1.924935717457636,0
3.2729299541952828,0
1.9992117392478048,0
2.887300516521702,0
1.9159691034901833,0
3.0220635964473157,0
2.1074469112926995,0
2.5780608319603004,0
1.7236843567679516,0
1.928019109009276,0
2.4515531493224887,0
1.8906495191156183,0
1.6168646011228067,0
1.771357638262503,0
1.9826301905244141,0
1.888502305377141,0
2.4187785655834855,0
1.9144831602654744,0
2.589955269987439,0
2.076927077904507,0
2.05189772759218,0
2.1160414937045453,0
2.5203662181306004,0
2.6131551213994118,0
3.8665732780535933,0
2.7733124844670245,0
2.124122055759595,0
1.5523220521466365,0
1.6303473958873562,0
1.3317137403375237,0
1.5536113058324248,0
1.234780454621042,0
1.6057717246910173,0
1.0888263600493653,0
1.3368104317259513,0
1.08706130122927,0
1.4676708322704262,0
1.0755215971134557,0
2.168785151084174,0
1.0795670856981372,0
3.619270931110155,0
0.9926281387992792,0
1.4134035744328086,0
1.1082216408198315,0
1.5024472378793712,0
1.2246247714859908,0
1.8105341099713577,0
1.5539875584894531,0
1.7472086697036289,0
4.48571468703972,0
1.595280308842761,0
2.0821590174010214,0
1.6271301340810986,0
1.9225926980532153,0
1.6026537385048094,0
1.908196961987422,0
1.5265800325344183,0
3.316212094848139,0
1.5583719091704376,0
1.6819020126470048,0
1.626611753594387,0
1.4379675321186358,0
3.57284095142381,0
1.3880317467686154,0
1.5374539783870769,0
1.392214411866974,0
1.3754688378268523,0
1.4164515850581203,0
1.4925459096701783,0
1.6316103146618697,0
1.587148907230519,0
1.5113655142810516,0
1.524646748167014,0
1.4982878964040072,0
1.6281102724965841,0
1.6672218756018982,0
1.6302298395474264,0
4.5694566126783025,0
9.463944452744663,0
1.6626667976355398,0
1.7280577583404355,0
1.7919151706923757,0
1.7927341384167874,0
1.805789056413624,0
1.5101053374116609,0
1.799430825108382,0
1.4947026958475462,0
1.9874839733778893,0
1.932046191785932,0
1.9480408233084952,0
1.8593885292444106,0
2.024502114378485,0
1.418440897401081,0
1.3361951895909476,0
1.3923209010867776,0
1.3459588697873686,0
2.313474763756537,0
1.706401238679702,0
2.0198603761064486,0
2.178962223025445,0
2.088224379323479,0
2.914450921949239,0
2.332293400231497,0
3.1878283562035623,0
3.1448604537123614,0
2.2831802813492916,0
2.603907977140223,0
2.1862297800882375,0
2.729264610482041,0
2.203795744439174,0
5.979061552836995,0
2.5765136865242084,0
2.7731419166914306,0
19.52121083269686,0
7.147065288770538,0
2.5875509204638467,0
4.031050476293069,0
3.0732719916948072,0
3.3463798414277472,0
2.10737404694084,0
2.4609433108715004,0
2.3622337961358904,0
2.370032148731313,0
3.04264102629828,0
3.0835103814709175,0
2.7641058304535435,0
5.009518278284146,0
3.006896608419031,0
3.6884289583082,0
2.917663793972047,0
2.913351596564438,0
2.679748834957274,0
2.626757124507284,0
2.3287092175052746,0
2.466286011305722,0
2.1733554734284874,0
2.67914427011363,0
2.321979065018055,0
3.545441443653634,0
2.107922468102175,0
2.0906949344637797,0
2.082685156176896,0
1.8876432123487112,0
2.1621238394795714,0
1.887127171438197,0
2.1943488721319184,0
2.003078907075721,0
2.81757398950934,0
1.8964353214164722,0
2.48262988048395,0
1.9598705265208645,0
2.896571554548852,0
3.8161179230361673,0
14.519838640429628,0
24.558711899395384,0
5.642707287587829,0
3.850799750411622,0
3.885093328303625,0
10.352374315980587,0
4.251318815442089,0
2.7581701357633586,0
3.161576774227498,0
3.7829068753689885,0
4.448848784751081,0
3.0559315115159795,0
3.4133604919822638,0
3.641274991668464,0
4.181597265931266,0
4.8747837834590015,0
3.6642343539962114,0
4.286863953927964,0
1.7257097926129918,0
5.175301073530762,0
3.2490243610716405,0
2.2243288401412635,0
4.3881935786276385,0
5.480251576474251,0
2.716552377186757,0
2.1802599151615527,0
2.2222734086550515,0
3.684240140789331,0
3.8418122499834686,0
1.7974572101166912,0
2.894528702428819,0
3.455048314732986,0
1.8363825817759358,0
1.877870278497467,0
2.8315776332037856,0
5.5521607452239845,0
4.421560908442758,0
1.986244906397725,0
2.373659708310965,0
3.3804038216136716,0
4.469864703698663,0
3.189429916219675,0
3.2199828728980955,0
9.222983184886012,0
4.257244150206428,0
2.7190264938153876,0
3.255428173238157,0
3.088585021832207,0
4.036675962302918,0
3.810276121021589,0
1.5279128926402537,0
2.9700759079948305,0
5.0903013991845585,0
3.0650687638131693,0
2.566381327845085,0
3.4130692406100804,0
3.0339037703611416,0
4.36364751473892,0
2.2241171221608487,0
4.255450363851416,0
3.075140277085301,0
2.5969897005106413,0
35.12530348518092,0
2.560379092235757,0
2.722132459754278,0
3.194521146267591,0
3.7684798085001545,0
2.468757161844422,0
4.030405810072935,0
3.2962093491308093,0
1.618351182203934,0
13.008493713103459,0
57.06254885295971,0
2.9849807061443476,0
3.514587942456852,0
3.8461071155587137,0
2.5921645087819454,0
3.9041685008429603,0
5.723307781003015,0
4.7713333183714495,0
3.585239616647145,0
3.0609270430015325,0
2.6388987951962934,0
3.408364604049128,0
3.065293826023593,0
2.513808710709039,0
2.7131508384181946,0
3.279521868876691,0
2.689465003224714,0
2.651181838218634,0
3.2376938571225624,0
2.7327109534617176,0
2.5937253081268663,0
2.8084295658400764,0
1.712721348970604,0
2.770670077864686,0
2.967529261583043,0
3.410228206641003,0
4.149297199884332,0
2.3541588929059674,0
3.476982816392227,0
5.065126153024523,0
2.559248019779629,0
1.9654534776795474,0
2.2120536689381187,0
3.685002085383291,0
3.1613182575163945,0
2.804491677872878,0
2.3064380771605273,0
6.632058967757008,0
3.134392510911024,0
2.8026399392253873,0
4.253300084238898,0
2.9264441445414087,0
5.7940923514876,0
5.140717001643316,0
4.339195548263968,0
3.3723027012560727,0
3.8461839403837677,0
2.86061203659052,0
4.235411021057072,0
2.9843097634505096,0
1.669428165494967,0
2.5812741103575005,0
3.5756438124046523,0
3.047732659927065,0
2.834148696220725,0
3.693616226833982,0
3.1041490772800686,0
3.8379419053171993,0
2.721860847085666,0
4.263366831753719,0
4.445288414517866,0
23.491813464900186,0
1.8574774588860565,0
4.632163387376455,0
4.095912343952871,0
5.152339783026369,0
3.8630694417654716,0
3.3470290981679534,0
5.342583182658765,0
5.490822148367926,0
4.440849258839104,0
3.4438392468721823,0
3.3184695113753926,0
6.513842793201052,0
4.09796162525107,0
3.488374494235113,0
3.087823949586043,0
3.3413195788671266,0
7.147571377944054,0
3.809927789566533,0
2.659744733766163,0
6.491843099105408,0
3.9952166672442853,0
2.914494253994925,0
4.718999446148324,0
3.975145801488262,0
3.0908854713241145,0
2.3004976783163733,0
2.472058463726055,0
7.650829198348985,0
3.5657697393939505,0
2.588685795106981,0
2.3928959957150724,0
2.748068848409028,0
3.8357199776259145,0
3.67739464989496,0
3.1747567351147272,0
4.34152751842529,0
2.6816027890920515,0
2.862112514339221,0
2.47236936373867,0
3.3821215765081036,0
2.290009918621677,0
2.324371206319712,0
1.8560552970712778,0
2.8391436698083803,0
2.0846669093786345,0
2.6495519364857643,0
2.369632931807237,0
1.9994842707695493,0
3.1936506621857634,0
1.9995269344290971,0
2.3919089515014145,0
3.0025059589188428,0
4.609261806223862,0
5.279218776754332,0
25.648253584772384,0
4.3412644211861435,0
3.8419576157562707,0
25.525848960611864,0
3.7048601696954244,0
3.6725433199364956,0
3.3394793520223187,0
3.857369812609578,0
3.78215909395151,0
4.180456471813223,0
4.181833197754638,0
1.7287253757611136,0
1.912418724332624,0
35.98695608935993,0
3.0889686085640666,0
6.377856805808592,0
10.551011553424454,0
3.969261531771613,0
4.255171994559722,0
2.436011303450934,0
9.007608211994375,0
9.41097730143773,0
3.8324248092690776,0
2.9272550645803945,0
4.233731638226005,0
2.5077976326410027,0
2.3816142853470805,0
3.898799631605836,0
14.437557559523142,0
3.2786260570658468,0
3.686783688431652,0
3.191649262027337,0
3.093012528015993,0
3.6129397351441743,0
3.927862412560935,0
4.957665554909541,0
18.279902961880918,0
7.09650463224911,0
5.099389785307364,0
3.7004526101836834,0
1.5794174416143552,0
1.9196541207336857,0
2.65011028729741,0
3.3569852036910284,0
1.6539071958267333,0
5.906272619408407,0
2.5472399634909952,0
3.202870559116424,0
11.292306061882737,0
4.012702504259666,0
3.2717574196426997,0
2.7977759471912207,0
3.450798838938462,0
4.070164091837943,0
2.9644514602612353,0
2.994440528285602,0
2.070685683843107,0
3.362068199735609,0
3.2929183951895005,0
2.954767317206861,0
2.555039274820486,0
1.6229854558135028,0
3.2696387552536454,0
2.0669722308973597,0
2.3287605042254005,0
2.09562481762675,0
2.647538409049351,0
1.8911721686746994,0
2.0714296357751194,0
3.7787716050274684,0
4.156241354933317,0
2.9598793840208817,0
2.804724816657055,0
2.9661314603385707,0
2.0277275305323874,0
3.122789054057066,0
2.015526428587353,0
2.4484517392577776,0
2.0078974564259457,0
2.1408227435586404,0
2.1458952701926095,0
3.478526964320229,0
3.4516879587085723,0
2.6626300663306006,0
4.237409428862767,0
6.589305394587698,0
4.474245090429026,0
4.674202513254512,0
4.231144910931133,0
3.4955561088541036,0
4.152281605742684,0
2.317468345025917,0
2.185737691817779,0
3.210601958218702,0
11.522396339778584,0
2.4513218093644005,0
2.2311988312774975,0
2.3839724643951197,0
3.6058662810379283,0
2.5923698951121783,0
4.500087044062165,0
4.789668182926592,0
2.646835130969721,0
4.223341486725983,0
2.4843081149552475,0
2.103741950083424,0
63.087551466100294,0
2.3465029743380095,0
1.8371764914098774,0
2.020431403316998,0
2.0797995828245948,0
1.8442506566189314,0
2.1629320488245267,0
3.393915676220607,0
7.200697573603591,0
3.4806755061543284,0
2.7702932513600325,0
2.692419108473648,0
2.9967406905950895,0
3.008661780215612,0
3.6314179342971404,0
3.7052215555222285,0
3.926354902043694,0
3.186843385094882,0
3.001268033342304,0
3.953735429937195,0
2.7370221951161966,0
3.082832035150333,0
3.2185576407248027,0
4.866516120226851,0
5.7957790530486974,0
4.342085014912277,0
5.177441490811411,0
5.368576340405312,0
2.5635606384433065,0
2.2686780381025975,0
2.372506122180992,0
3.0493123040780397,0
2.4026598843536187,0
2.5118842499821747,0
2.4706038835193307,0
2.487942609700458,0
2.2281013965621423,0
2.655510743131745,0
2.439914845606873,0
2.7671128394472086,0
9.434607661915067,0
2.3638942556235554,0
4.3915316351806455,0
3.6856349058562046,0
4.294876308154463,0
1.5097361289270652,0
1.7063821468443003,0
1.8089936112843288,0
1.506741571117605,0
1.238292370637615,0
1.3445682671771555,0
2.6526546367682737,0
1.3986289447256361,0
1.4058428843138249,0
2.067521939674402,0
4.5272717977248895,0
2.0533939447798155,0
2.3687794167233442,0
3.9583701584944175,0
3.6608192581210246,0
3.212275571825682,0
2.2027884109698714,0
2.6050188115149657,0
2.581699656825277,0
3.1625725354498,0
2.883222960883837,0
2.7444520230091634,0
1.9678947514975023,0
2.1923996709278337,0
20.24405359813853,0
2.2921633311027865,0
2.089119096279872,0
2.544466198768255,0
1.9534423828161764,0
2.439595336329715,0
2.6169885007106495,0
3.7676447497481207,0
3.682125765187478,0
4.6060092342191075,0
3.9504202858723048,0
3.0930302264598573,0
21.722291152876206,0
3.425151984742126,0
2.4719983375121046,0
3.327474482773444,0
3.1218623901482707,0
1.852233346113484,0
2.1765466806126135,0
2.1673782645826467,0
2.0868390948013595,0
2.0539498358928268,0
3.3841113378450136,0
2.5713895697184244,0
2.157942603999928,0
2.23813963669867,0
1.918779503119471,0
4.547285967160872,0
3.722533360189146,0
4.122933107696813,0
2.2285090995032935,0
2.8308429793284793,0
3.2323721932145975,0
3.8437522146938896,0
2.913813860051751,0
3.099319284834135,0
5.088863161431793,0
4.392965922589302,0
3.1751378004926942,0
2.2554192338618417,0
3.848203920643141,0
2.2257701341956135,0
2.7128247967350525,0
2.0110455921811985,0
2.8478237522846244,0
2.220398265202002,0
2.8654958551292777,0
2.6850541707455258,0
3.03994867990471,0
2.4124363896418344,0
4.503846150055226,0
4.181699775925207,0
4.107107261114255,0
3.9198699095001563,0
3.173311518576327,0
2.852434588851537,0
4.94711368896103,0
23.765209068858162,0
3.0553425178607663,0
3.0288394250956547,0
5.03213823788207,0
3.8978368561528867,0
3.1708562846306543,0
3.3624279933275436,0
3.3644286455498156,0
5.104177526688896,0
4.200420982325958,0
3.629485636259159,0
3.564657063488117,0
4.237506273477631,0
3.538573422749415,0
3.3301273514006398,0
3.408770117338873,0
6.288812430296045,0
6.407484506463087,0
3.1658131378343417,0
3.3842975060218463,0
4.485456488069658,0
3.0830644763398225,0
3.02726260478804,0
3.210459619878116,0
3.5937090020024085,0
3.0374678226547083,0
2.70729099247924,0
2.2599611717252754,0
3.027314990338837,0
3.2067096278886336,0
2.904621740374176,0
2.495923059864516,0
2.2677906053135333,0
2.6755667658205953,0
2.444749084447804,0
3.1798704439393637,0
2.4692341385166903,0
2.1622067776463805,0
2.2698412927318063,0
4.415705875962723,0
2.7635573675365412,0
2.641028165271197,0
2.9784523431474286,0
3.071836122562193,0
4.532115043244169,0
2.2503759167409148,0
3.2465689211059905,0
4.959526716061913,0
3.6676005235637654,0
2.016908558295611,0
3.0583896146965572,0
2.5325404454971143,0
